Q3915840	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Hygcerac.html"	S813	+2026-06-25T00:00:00Z/11
Q164975	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Salretus.html"	S813	+2026-06-25T00:00:00Z/11
Q163509	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Alcfissa.html"	S813	+2026-06-25T00:00:00Z/11
Q964806	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Apinodif.html"	S813	+2026-06-25T00:00:00Z/11
Q15366900	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Sidlanat.html"	S813	+2026-06-25T00:00:00Z/11
Q15597968	P14254	Q278113	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Camlanat.html"	S813	+2026-06-25T00:00:00Z/11
Q15559908	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Traflocc.html"	S813	+2026-06-25T00:00:00Z/11
Q226969	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Hievillo.html"	S813	+2026-06-25T00:00:00Z/11
Q4071669	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Astdasya.html"	S813	+2026-06-25T00:00:00Z/11
Q163746	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Spisalic.html"	S813	+2026-06-25T00:00:00Z/11
Q12021263	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Boldepil.html"	S813	+2026-06-25T00:00:00Z/11
Q10507804	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Gracorac.html"	S813	+2026-06-25T00:00:00Z/11
Q1203135	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Cyngerma.html"	S813	+2026-06-25T00:00:00Z/11
Q2627281	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Gyrgigas.html"	S813	+2026-06-25T00:00:00Z/11
Q10681828	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Leosaxat.html"	S813	+2026-06-25T00:00:00Z/11
Q724593	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Limgmeli.html"	S813	+2026-06-25T00:00:00Z/11
